sku,bin_location,type,store,name,description,short_description,price,qty,weight,is_in_stock,manage_stock,use_config_manage_stock,model_size_desc,status,visibility,brand,categories,pack,fabric,made,source,source_sku,tax_class_id,image,small_image,thumbnail,image_label,small_image_label,thumbnail_label,media_gallery,auctioninc_product_length,auctioninc_product_width,auctioninc_product_height,auctioninc_calc_method,attribute_set,configurable_attributes,leggingspacksize,leggingspackqty,prod_url,leggingscolor
WL#37905,,configurable,default,"Wholesale Womens Plus Size Printed Leggings","Wholesale Womens Plus Size Printed Leggings","Wholesale Womens Plus Size Printed Leggings",34.5,100,0.4,1,1,1,,1,"""Catalog, Search""",,plus-size/leggings/printed,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,XPL15BP101,None,37905_wl_xpl15bp101_green_d_2.jpg,37905_wl_xpl15bp101_green_d_2.jpg,37905_wl_xpl15bp101_green_d_2.jpg,"Wholesale Womens Plus Size Printed Leggings","Wholesale Womens Plus Size Printed Leggings","Wholesale Womens Plus Size Printed Leggings",37905_wl_xpl15bp101_green_d_2.jpg;37905_wl_xpl15bp101_green_d_1.jpg;37905_wl_xpl15bp101_green_d_0.jpg;37905_wl_xpl15bp101_green_l_0.jpg;,14,10,3,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/printed-leggings/wholesale-womens-plus-size-printed-leggings-3465.html,
"WL#37906#Just as picture",,simple,default,"Wholesale Womens Plus Size Printed Leggings Just as picture","Wholesale Womens Plus Size Printed Leggings","Wholesale Womens Plus Size Printed Leggings",5.75,100,0.4,1,1,1,,1,"""Not Visible Individually""",,plus-size/leggings/printed,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,XPL15BP104,None,37906_wl_xpl15bp104_blackwhite_d_3.jpg,37906_wl_xpl15bp104_blackwhite_d_3.jpg,37906_wl_xpl15bp104_blackwhite_d_3.jpg,"Wholesale Womens Plus Size Printed Leggings","Wholesale Womens Plus Size Printed Leggings","Wholesale Womens Plus Size Printed Leggings",37906_wl_xpl15bp104_blackwhite_d_3.jpg;37906_wl_xpl15bp104_blackwhite_d_0.jpg;37906_wl_xpl15bp104_blackwhite_l_0.jpg;37906_wl_xpl15bp104_blackwhite_d_1.jpg;,14,10,3,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/printed-leggings/wholesale-womens-plus-size-printed-leggings-3467.html,"Just as picture"
WL#37906,,configurable,default,"Wholesale Womens Plus Size Printed Leggings","Wholesale Womens Plus Size Printed Leggings","Wholesale Womens Plus Size Printed Leggings",34.5,100,0.4,1,1,1,,1,"""Catalog, Search""",,plus-size/leggings/printed,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,XPL15BP104,None,37906_wl_xpl15bp104_blackwhite_d_3.jpg,37906_wl_xpl15bp104_blackwhite_d_3.jpg,37906_wl_xpl15bp104_blackwhite_d_3.jpg,"Wholesale Womens Plus Size Printed Leggings","Wholesale Womens Plus Size Printed Leggings","Wholesale Womens Plus Size Printed Leggings",37906_wl_xpl15bp104_blackwhite_d_3.jpg;37906_wl_xpl15bp104_blackwhite_d_0.jpg;37906_wl_xpl15bp104_blackwhite_l_0.jpg;37906_wl_xpl15bp104_blackwhite_d_1.jpg;,14,10,3,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/printed-leggings/wholesale-womens-plus-size-printed-leggings-3467.html,
"WL#47233#Just as picture",,simple,default,"Wholesale Womens Maxi Skirts Just as picture","Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts",9.25,100,,1,1,1,,1,"""Not Visible Individually""",,pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,SK15P135,None,47233_wl_sk15p135_multi_d_1.jpg,47233_wl_sk15p135_multi_d_1.jpg,47233_wl_sk15p135_multi_d_1.jpg,"Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts",47233_wl_sk15p135_multi_d_1.jpg;47233_wl_sk15p135_multi_l_0.jpg;47233_wl_sk15p135_multi_d_2.jpg;47233_wl_sk15p135_multi_d_0.jpg;,,,,C,Default,leggingscolor,"s/m,l/xl","3,3",http://sngapparelinc.com/shorts/skirts/wholesale-womens-maxi-skirts-3391.html,"Just as picture"
WL#47233,,configurable,default,"Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts",55.5,100,,1,1,1,,1,"""Catalog, Search""",,pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,SK15P135,None,47233_wl_sk15p135_multi_d_1.jpg,47233_wl_sk15p135_multi_d_1.jpg,47233_wl_sk15p135_multi_d_1.jpg,"Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts",47233_wl_sk15p135_multi_d_1.jpg;47233_wl_sk15p135_multi_l_0.jpg;47233_wl_sk15p135_multi_d_2.jpg;47233_wl_sk15p135_multi_d_0.jpg;,,,,C,Default,leggingscolor,"s/m,l/xl","3,3",http://sngapparelinc.com/shorts/skirts/wholesale-womens-maxi-skirts-3391.html,
"WL#47235#Just as picture",,simple,default,"Wholesale Womens Maxi Skirts Just as picture","Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts",9.25,100,,1,1,1,,1,"""Not Visible Individually""",,pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,SK15P138,None,47235_wl_sk15p138_4.jpg,47235_wl_sk15p138_4.jpg,47235_wl_sk15p138_4.jpg,"Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts",47235_wl_sk15p138_4.jpg;47235_wl_sk15p138_3.jpg;47235_wl_sk15p138_1.jpg;47235_wl_sk15p138.jpg;,,,,C,Default,leggingscolor,"s/m,l/xl","3,3",http://sngapparelinc.com/shorts/skirts/wholesale-womens-maxi-skirts-3473.html,"Just as picture"
WL#47235,,configurable,default,"Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts",55.5,100,,1,1,1,,1,"""Catalog, Search""",,pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,SK15P138,None,47235_wl_sk15p138_4.jpg,47235_wl_sk15p138_4.jpg,47235_wl_sk15p138_4.jpg,"Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts",47235_wl_sk15p138_4.jpg;47235_wl_sk15p138_3.jpg;47235_wl_sk15p138_1.jpg;47235_wl_sk15p138.jpg;,,,,C,Default,leggingscolor,"s/m,l/xl","3,3",http://sngapparelinc.com/shorts/skirts/wholesale-womens-maxi-skirts-3473.html,
"WL#47239#Just as picture",,simple,default,"Wholesale Womens Maxi Skirts Just as picture","Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts",9.25,100,,1,1,1,,1,"""Not Visible Individually""",,pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,SK15P137,None,47239_wl_sk15p137_1.jpg,47239_wl_sk15p137_1.jpg,47239_wl_sk15p137_1.jpg,"Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts",47239_wl_sk15p137_1.jpg;47239_wl_sk15p137.jpg;,,,,C,Default,leggingscolor,"s/m,l/xl","3,3",http://sngapparelinc.com/shorts/skirts/wholesale-womens-maxi-skirts-3477.html,"Just as picture"
WL#47239,,configurable,default,"Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts",55.5,100,,1,1,1,,1,"""Catalog, Search""",,pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,SK15P137,None,47239_wl_sk15p137_1.jpg,47239_wl_sk15p137_1.jpg,47239_wl_sk15p137_1.jpg,"Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts","Wholesale Womens Maxi Skirts",47239_wl_sk15p137_1.jpg;47239_wl_sk15p137.jpg;,,,,C,Default,leggingscolor,"s/m,l/xl","3,3",http://sngapparelinc.com/shorts/skirts/wholesale-womens-maxi-skirts-3477.html,
"WL#53628#Just as picture",,simple,default,"Wholesale Womens Active Wear Leggings Ombre Just as picture","Wholesale Womens Active Wear Leggings Ombre","Wholesale Womens Active Wear Leggings Ombre",12.25,100,,1,1,1,,1,"""Not Visible Individually""",,activewear/leggings,6PCS/PREPACK,"69% NYLON
21% POLYESTER
10% SPANDEX",Imported,sngapparelinc,ASL15NP103,None,53628_wl_asl15np103_coral_d_2.jpg,53628_wl_asl15np103_coral_d_2.jpg,53628_wl_asl15np103_coral_d_2.jpg,"Wholesale Womens Active Wear Leggings Ombre","Wholesale Womens Active Wear Leggings Ombre","Wholesale Womens Active Wear Leggings Ombre",53628_wl_asl15np103_coral_d_2.jpg;53628_wl_asl15np103_coral_d_0_1.jpg;53628_wl_asl15np103_coral_d_1_1.jpg;53628_wl_asl15np103_coral_l_0_1.jpg;,,,,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/leggings/wholesale-womens-active-wear-leggings-ombre-2769.html,"Just as picture"
WL#53628,,configurable,default,"Wholesale Womens Active Wear Leggings Ombre","Wholesale Womens Active Wear Leggings Ombre","Wholesale Womens Active Wear Leggings Ombre",73.5,100,,1,1,1,,1,"""Catalog, Search""",,activewear/leggings,6PCS/PREPACK,"69% NYLON
21% POLYESTER
10% SPANDEX",Imported,sngapparelinc,ASL15NP103,None,53628_wl_asl15np103_coral_d_2.jpg,53628_wl_asl15np103_coral_d_2.jpg,53628_wl_asl15np103_coral_d_2.jpg,"Wholesale Womens Active Wear Leggings Ombre","Wholesale Womens Active Wear Leggings Ombre","Wholesale Womens Active Wear Leggings Ombre",53628_wl_asl15np103_coral_d_2.jpg;53628_wl_asl15np103_coral_d_0_1.jpg;53628_wl_asl15np103_coral_d_1_1.jpg;53628_wl_asl15np103_coral_l_0_1.jpg;,,,,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/leggings/wholesale-womens-active-wear-leggings-ombre-2769.html,
"WL#53641#Just as picture",,simple,default,"Wholesale Kids Leggings Childrens Just as picture","Wholesale Kids Leggings Childrens","Wholesale Kids Leggings Childrens",4.25,100,0.2,1,1,1,,1,"""Not Visible Individually""",,kids/,"(3-3) 6PCS/PREPACK","92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,KPL15QM05,None,53641_wl_kpl15qm05.jpg,53641_wl_kpl15qm05.jpg,53641_wl_kpl15qm05.jpg,"Wholesale Kids Leggings Childrens","Wholesale Kids Leggings Childrens","Wholesale Kids Leggings Childrens",53641_wl_kpl15qm05.jpg;,13,10,2,C,Default,leggingscolor,"s,m","3,3",http://sngapparelinc.com/new-products/wholesale-kids-leggings-childrens.html,"Just as picture"
WL#53641,,configurable,default,"Wholesale Kids Leggings Childrens","Wholesale Kids Leggings Childrens","Wholesale Kids Leggings Childrens",25.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,kids/,"(3-3) 6PCS/PREPACK","92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,KPL15QM05,None,53641_wl_kpl15qm05.jpg,53641_wl_kpl15qm05.jpg,53641_wl_kpl15qm05.jpg,"Wholesale Kids Leggings Childrens","Wholesale Kids Leggings Childrens","Wholesale Kids Leggings Childrens",53641_wl_kpl15qm05.jpg;,13,10,2,C,Default,leggingscolor,"s,m","3,3",http://sngapparelinc.com/new-products/wholesale-kids-leggings-childrens.html,
"WL#53659#Just as picture",,simple,default,"Wholesale Childrens Kids Leggings Just as picture","Wholesale Childrens Kids Leggings","Wholesale Childrens Kids Leggings",4.25,100,0.2,1,1,1,,1,"""Not Visible Individually""",,kids/,"(3-3) 6PCS/PREPACK","92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,KPL15BP012,None,53659_wl_kpl15bp012_1_.jpg,53659_wl_kpl15bp012_1_.jpg,53659_wl_kpl15bp012_1_.jpg,"Wholesale Childrens Kids Leggings","Wholesale Childrens Kids Leggings","Wholesale Childrens Kids Leggings",53659_wl_kpl15bp012_1_.jpg;,13,10,2,C,Default,leggingscolor,"s,m","3,3",http://sngapparelinc.com/new-products/wholesale-childrens-kids-leggings.html,"Just as picture"
WL#53659,,configurable,default,"Wholesale Childrens Kids Leggings","Wholesale Childrens Kids Leggings","Wholesale Childrens Kids Leggings",25.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,kids/,"(3-3) 6PCS/PREPACK","92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,KPL15BP012,None,53659_wl_kpl15bp012_1_.jpg,53659_wl_kpl15bp012_1_.jpg,53659_wl_kpl15bp012_1_.jpg,"Wholesale Childrens Kids Leggings","Wholesale Childrens Kids Leggings","Wholesale Childrens Kids Leggings",53659_wl_kpl15bp012_1_.jpg;,13,10,2,C,Default,leggingscolor,"s,m","3,3",http://sngapparelinc.com/new-products/wholesale-childrens-kids-leggings.html,
"WL#53661#Just as picture",,simple,default,"Wholesale Kids Childrens Leggings Just as picture","Wholesale Kids Childrens Leggings","Wholesale Kids Childrens Leggings",4.25,100,0.2,1,1,1,,1,"""Not Visible Individually""",,kids/,"(3-3) 6PCS/PREPACK","92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XKL15QM03,None,53661_wl_kpl15qm03_1_.jpg,53661_wl_kpl15qm03_1_.jpg,53661_wl_kpl15qm03_1_.jpg,"Wholesale Kids Childrens Leggings","Wholesale Kids Childrens Leggings","Wholesale Kids Childrens Leggings",53661_wl_kpl15qm03_1_.jpg;,13,10,2,C,Default,leggingscolor,"l,xl","3,3",http://sngapparelinc.com/new-products/wholesale-kids-childrens-leggings.html,"Just as picture"
WL#53661,,configurable,default,"Wholesale Kids Childrens Leggings","Wholesale Kids Childrens Leggings","Wholesale Kids Childrens Leggings",25.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,kids/,"(3-3) 6PCS/PREPACK","92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XKL15QM03,None,53661_wl_kpl15qm03_1_.jpg,53661_wl_kpl15qm03_1_.jpg,53661_wl_kpl15qm03_1_.jpg,"Wholesale Kids Childrens Leggings","Wholesale Kids Childrens Leggings","Wholesale Kids Childrens Leggings",53661_wl_kpl15qm03_1_.jpg;,13,10,2,C,Default,leggingscolor,"l,xl","3,3",http://sngapparelinc.com/new-products/wholesale-kids-childrens-leggings.html,
"WL#53664#Just as picture",,simple,default,"Wholesale Womens Activewear Ombre Leggings Just as picture","Wholesale Womens Activewear Ombre Leggings","Wholesale Womens Activewear Ombre Leggings",12.25,100,,1,1,1,,1,"""Not Visible Individually""",,activewear/,6PCS/PREPACK,"69% NYLON
21% POLYESTER
10% SPANDEX",Imported,sngapparelinc,ASL15NP109,None,53664_wl_asl15np109_multiaqua_d_0.jpg,53664_wl_asl15np109_multiaqua_d_0.jpg,53664_wl_asl15np109_multiaqua_d_0.jpg,"Wholesale Womens Activewear Ombre Leggings","Wholesale Womens Activewear Ombre Leggings","Wholesale Womens Activewear Ombre Leggings",53664_wl_asl15np109_multiaqua_d_0.jpg;53664_wl_asl15np109_multiaqua_d_1.jpg;53664_wl_asl15np109_multiaqua_l_0.jpg;53664_wl_asl15np109_multiaqua_d_3.jpg;,,,,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/new-products/wholesale-womens-activewear-ombre-leggings.html,"Just as picture"
WL#53664,,configurable,default,"Wholesale Womens Activewear Ombre Leggings","Wholesale Womens Activewear Ombre Leggings","Wholesale Womens Activewear Ombre Leggings",73.5,100,,1,1,1,,1,"""Catalog, Search""",,activewear/,6PCS/PREPACK,"69% NYLON
21% POLYESTER
10% SPANDEX",Imported,sngapparelinc,ASL15NP109,None,53664_wl_asl15np109_multiaqua_d_0.jpg,53664_wl_asl15np109_multiaqua_d_0.jpg,53664_wl_asl15np109_multiaqua_d_0.jpg,"Wholesale Womens Activewear Ombre Leggings","Wholesale Womens Activewear Ombre Leggings","Wholesale Womens Activewear Ombre Leggings",53664_wl_asl15np109_multiaqua_d_0.jpg;53664_wl_asl15np109_multiaqua_d_1.jpg;53664_wl_asl15np109_multiaqua_l_0.jpg;53664_wl_asl15np109_multiaqua_d_3.jpg;,,,,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/new-products/wholesale-womens-activewear-ombre-leggings.html,
"WL#54333#Just as picture",,simple,default,"Wholesale Womens Activewear Ombre Leggings Just as picture","Wholesale Womens Activewear Ombre Leggings","Wholesale Womens Activewear Ombre Leggings",12.25,100,,1,1,1,,1,"""Not Visible Individually""",,activewear/leggings,6PCS/PREPACK,"69% NYLON
21% POLYESTER
10% SPANDEX",Imported,sngapparelinc,ASL15NP109,None,54333_wl_asl15np109_multiaqua_d_0.jpg,54333_wl_asl15np109_multiaqua_d_0.jpg,54333_wl_asl15np109_multiaqua_d_0.jpg,"Wholesale Womens Activewear Ombre Leggings","Wholesale Womens Activewear Ombre Leggings","Wholesale Womens Activewear Ombre Leggings",54333_wl_asl15np109_multiaqua_d_0.jpg;54333_wl_asl15np109_multiaqua_d_1.jpg;54333_wl_asl15np109_multiaqua_l_0.jpg;54333_wl_asl15np109_multiaqua_d_3.jpg;,,,,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/leggings/wholesale-womens-activewear-ombre-leggings.html,"Just as picture"
WL#54333,,configurable,default,"Wholesale Womens Activewear Ombre Leggings","Wholesale Womens Activewear Ombre Leggings","Wholesale Womens Activewear Ombre Leggings",73.5,100,,1,1,1,,1,"""Catalog, Search""",,activewear/leggings,6PCS/PREPACK,"69% NYLON
21% POLYESTER
10% SPANDEX",Imported,sngapparelinc,ASL15NP109,None,54333_wl_asl15np109_multiaqua_d_0.jpg,54333_wl_asl15np109_multiaqua_d_0.jpg,54333_wl_asl15np109_multiaqua_d_0.jpg,"Wholesale Womens Activewear Ombre Leggings","Wholesale Womens Activewear Ombre Leggings","Wholesale Womens Activewear Ombre Leggings",54333_wl_asl15np109_multiaqua_d_0.jpg;54333_wl_asl15np109_multiaqua_d_1.jpg;54333_wl_asl15np109_multiaqua_l_0.jpg;54333_wl_asl15np109_multiaqua_d_3.jpg;,,,,C,Default,leggingscolor,"s,m,l,xl","1,2,2,1",http://sngapparelinc.com/activewear/leggings/wholesale-womens-activewear-ombre-leggings.html,
"WL#54907#Just as picture",,simple,default,"Wholesale Womens Harem Shorts ELEPHANT Just as picture","Wholesale Womens Harem Shorts ELEPHANT","Wholesale Womens Harem Shorts ELEPHANT",5.75,100,,1,1,1,,1,"""Not Visible Individually""",,pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,HSH15BP319,None,54907_wl_hsh15bp319_multi_l_0.jpg,54907_wl_hsh15bp319_multi_l_0.jpg,54907_wl_hsh15bp319_multi_l_0.jpg,"Wholesale Womens Harem Shorts ELEPHANT","Wholesale Womens Harem Shorts ELEPHANT","Wholesale Womens Harem Shorts ELEPHANT",54907_wl_hsh15bp319_multi_l_0.jpg;54907_wl_hsh15bp319_multi_d_2.jpg;54907_wl_hsh15bp319_multi_d_0.jpg;54907_wl_hsh15bp319_multi_d_1.jpg;,,,,C,Default,leggingscolor,"s/m,l/xl","3,3",http://sngapparelinc.com/shorts/shorts/wholesale-womens-harem-shorts-elephant.html,"Just as picture"
WL#54907,,configurable,default,"Wholesale Womens Harem Shorts ELEPHANT","Wholesale Womens Harem Shorts ELEPHANT","Wholesale Womens Harem Shorts ELEPHANT",34.5,100,,1,1,1,,1,"""Catalog, Search""",,pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,HSH15BP319,None,54907_wl_hsh15bp319_multi_l_0.jpg,54907_wl_hsh15bp319_multi_l_0.jpg,54907_wl_hsh15bp319_multi_l_0.jpg,"Wholesale Womens Harem Shorts ELEPHANT","Wholesale Womens Harem Shorts ELEPHANT","Wholesale Womens Harem Shorts ELEPHANT",54907_wl_hsh15bp319_multi_l_0.jpg;54907_wl_hsh15bp319_multi_d_2.jpg;54907_wl_hsh15bp319_multi_d_0.jpg;54907_wl_hsh15bp319_multi_d_1.jpg;,,,,C,Default,leggingscolor,"s/m,l/xl","3,3",http://sngapparelinc.com/shorts/shorts/wholesale-womens-harem-shorts-elephant.html,
"WL#54962#Just as picture",,simple,default,"Wholesale Womens maxi Skirts Just as picture","Wholesale Womens maxi Skirts","Wholesale Womens maxi Skirts",9.25,100,,1,1,1,,1,"""Not Visible Individually""",,pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,SK15P141,None,54962_wl_sk15p141_4.jpg,54962_wl_sk15p141_4.jpg,54962_wl_sk15p141_4.jpg,"Wholesale Womens maxi Skirts","Wholesale Womens maxi Skirts","Wholesale Womens maxi Skirts",54962_wl_sk15p141_4.jpg;54962_wl_sk15p141_3.jpg;54962_wl_sk15p141.jpg;54962_wl_sk15p141_2.jpg;,,,,C,Default,leggingscolor,"s/m,l/xl","3,3",http://sngapparelinc.com/shorts/skirts/wholesale-womens-maxi-skirts-3481.html,"Just as picture"
WL#54962,,configurable,default,"Wholesale Womens maxi Skirts","Wholesale Womens maxi Skirts","Wholesale Womens maxi Skirts",55.5,100,,1,1,1,,1,"""Catalog, Search""",,pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,SK15P141,None,54962_wl_sk15p141_4.jpg,54962_wl_sk15p141_4.jpg,54962_wl_sk15p141_4.jpg,"Wholesale Womens maxi Skirts","Wholesale Womens maxi Skirts","Wholesale Womens maxi Skirts",54962_wl_sk15p141_4.jpg;54962_wl_sk15p141_3.jpg;54962_wl_sk15p141.jpg;54962_wl_sk15p141_2.jpg;,,,,C,Default,leggingscolor,"s/m,l/xl","3,3",http://sngapparelinc.com/shorts/skirts/wholesale-womens-maxi-skirts-3481.html,
WL#55006#Lavender,,simple,default,"Wholesale Womens Dress Lavender","Wholesale Womens Dress","Wholesale Womens Dress",5.75,100,,1,1,1,,1,"""Not Visible Individually""",,pants/shorts,6PCS/PREPACK,"82% NYLON
8% SPANDEX
10% POLYESTER",Imported,sngapparelinc,SSD1005LAV,None,55006_wl_ssd1005lav_lilac_d_2.jpg,55006_wl_ssd1005lav_lilac_d_2.jpg,55006_wl_ssd1005lav_lilac_d_2.jpg,"Wholesale Womens Dress","Wholesale Womens Dress","Wholesale Womens Dress",55006_wl_ssd1005lav_lilac_d_2.jpg;55006_wl_ssd1005lav_lilac_d_0.jpg;55006_wl_ssd1005lav_lilac_l_0.jpg;55006_wl_ssd1005lav_lilac_d_3.jpg;55006_wl_ssd1005lav_lilac_d_1.jpg;,,,,C,Default,leggingscolor,onesize,6,http://sngapparelinc.com/shorts/dress/wholesale-womens-dress.html,Lavender
WL#55006,,configurable,default,"Wholesale Womens Dress","Wholesale Womens Dress","Wholesale Womens Dress",34.5,100,,1,1,1,,1,"""Catalog, Search""",,pants/shorts,6PCS/PREPACK,"82% NYLON
8% SPANDEX
10% POLYESTER",Imported,sngapparelinc,SSD1005LAV,None,55006_wl_ssd1005lav_lilac_d_2.jpg,55006_wl_ssd1005lav_lilac_d_2.jpg,55006_wl_ssd1005lav_lilac_d_2.jpg,"Wholesale Womens Dress","Wholesale Womens Dress","Wholesale Womens Dress",55006_wl_ssd1005lav_lilac_d_2.jpg;55006_wl_ssd1005lav_lilac_d_0.jpg;55006_wl_ssd1005lav_lilac_l_0.jpg;55006_wl_ssd1005lav_lilac_d_3.jpg;55006_wl_ssd1005lav_lilac_d_1.jpg;,,,,C,Default,leggingscolor,onesize,6,http://sngapparelinc.com/shorts/dress/wholesale-womens-dress.html,
WL#55009#Coral,,simple,default,"Wholesale Womens Dress Coral","Wholesale Womens Dress","Wholesale Womens Dress",5.75,100,,1,1,1,,1,"""Not Visible Individually""",,pants/shorts,6PCS/PREPACK,"82% NYLON
8% SPANDEX
10% POLYESTER",Imported,sngapparelinc,SSD1005CORA,None,55009_wl_ssd1005cor_coral_d_0.jpg,55009_wl_ssd1005cor_coral_d_0.jpg,55009_wl_ssd1005cor_coral_d_0.jpg,"Wholesale Womens Dress","Wholesale Womens Dress","Wholesale Womens Dress",55009_wl_ssd1005cor_coral_d_0.jpg;55009_wl_ssd1005cor_coral_l_0.jpg;55009_wl_ssd1005cor_coral_d_1.jpg;55009_wl_ssd1005cor_coral_d_2.jpg;55009_wl_ssd1005cor_coral_d_3.jpg;,,,,C,Default,leggingscolor,onesize,6,http://sngapparelinc.com/shorts/dress/wholesale-womens-dress-3491.html,Coral
WL#55009,,configurable,default,"Wholesale Womens Dress","Wholesale Womens Dress","Wholesale Womens Dress",34.5,100,,1,1,1,,1,"""Catalog, Search""",,pants/shorts,6PCS/PREPACK,"82% NYLON
8% SPANDEX
10% POLYESTER",Imported,sngapparelinc,SSD1005CORA,None,55009_wl_ssd1005cor_coral_d_0.jpg,55009_wl_ssd1005cor_coral_d_0.jpg,55009_wl_ssd1005cor_coral_d_0.jpg,"Wholesale Womens Dress","Wholesale Womens Dress","Wholesale Womens Dress",55009_wl_ssd1005cor_coral_d_0.jpg;55009_wl_ssd1005cor_coral_l_0.jpg;55009_wl_ssd1005cor_coral_d_1.jpg;55009_wl_ssd1005cor_coral_d_2.jpg;55009_wl_ssd1005cor_coral_d_3.jpg;,,,,C,Default,leggingscolor,onesize,6,http://sngapparelinc.com/shorts/dress/wholesale-womens-dress-3491.html,
"WL#55105#Just as picture",,simple,default,"Wholesale Kids Children Leggings Just as picture","Wholesale Kids Children Leggings","Wholesale Kids Children Leggings",4.25,100,0.2,1,1,1,,1,"""Not Visible Individually""",,kids/,"(3-3) 6PCS/PREPACK","92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XKPL15BP018,None,55105_wl_xkpl15bp018.jpg,55105_wl_xkpl15bp018.jpg,55105_wl_xkpl15bp018.jpg,"Wholesale Kids Children Leggings","Wholesale Kids Children Leggings","Wholesale Kids Children Leggings",55105_wl_xkpl15bp018.jpg;,13,10,2,C,Default,leggingscolor,"l,xl","3,3",http://sngapparelinc.com/new-products/wholesale-kids-children-leggings.html,"Just as picture"
WL#55105,,configurable,default,"Wholesale Kids Children Leggings","Wholesale Kids Children Leggings","Wholesale Kids Children Leggings",25.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,kids/,"(3-3) 6PCS/PREPACK","92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XKPL15BP018,None,55105_wl_xkpl15bp018.jpg,55105_wl_xkpl15bp018.jpg,55105_wl_xkpl15bp018.jpg,"Wholesale Kids Children Leggings","Wholesale Kids Children Leggings","Wholesale Kids Children Leggings",55105_wl_xkpl15bp018.jpg;,13,10,2,C,Default,leggingscolor,"l,xl","3,3",http://sngapparelinc.com/new-products/wholesale-kids-children-leggings.html,
