sku,bin_location,type,store,name,price,weight,is_in_stock,manage_stock,use_config_manage_stock,model_size_desc,status,visibility,brand,categories,pack,fabric,made,source,source_sku,tax_class_id,image,small_image,thumbnail,image_label,small_image_label,thumbnail_label,media_gallery,auctioninc_product_length,auctioninc_product_width,auctioninc_product_height,auctioninc_calc_method,attribute_set,configurable_attributes,leggingspacksize,leggingspackqty,prod_url,leggingscolor
WL#101280,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101280_wl_WAY15020304_Multi_800_0.jpg,101280_wl_WAY15020304_Multi_800_0.jpg,101280_wl_WAY15020304_Multi_800_0.jpg,"Floral print leggings with elastic waist.","Floral print leggings with elastic waist.","Floral print leggings with elastic waist.",101280_wl_WAY15020304_Multi_800_0.jpg;101280_wl_WAY15020304_Multi_800_0.jpg;101280_wl_WAY15020304_Multi_800D_0.jpg;101280_wl_WAY15020304_Multi_800D_1.jpg;101280_wl_WAY15020304_Multi_800D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/746,
WL#101281,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101281_wl_WAY15020204_BLACK_800_0.jpg,101281_wl_WAY15020204_BLACK_800_0.jpg,101281_wl_WAY15020204_BLACK_800_0.jpg,"Solid color, high waisted, full length, leggings with rhinestone detailing.","Solid color, high waisted, full length, leggings with rhinestone detailing.","Solid color, high waisted, full length, leggings with rhinestone detailing.",101281_wl_WAY15020204_BLACK_800_0.jpg;101281_wl_WAY15020204_BLACK_800_0.jpg;101281_wl_WAY15020204_BLACK_800D_0.jpg;101281_wl_WAY15020204_BLACK_800D_1.jpg;101281_wl_WAY15020204_BLACK_800D_2.jpg;101281_wl_WAY15020204_BLACK_800D_3.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/742,
WL#101282,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101282_wl_WAY15020202_GREY_800_0.jpg,101282_wl_WAY15020202_GREY_800_0.jpg,101282_wl_WAY15020202_GREY_800_0.jpg,"Solid color, high waisted, full length, leggings with rhinestone detailing.","Solid color, high waisted, full length, leggings with rhinestone detailing.","Solid color, high waisted, full length, leggings with rhinestone detailing.",101282_wl_WAY15020202_GREY_800_0.jpg;101282_wl_WAY15020202_GREY_800_0.jpg;101282_wl_WAY15020202_GREY_800D_0.jpg;101282_wl_WAY15020202_GREY_800D_1.jpg;101282_wl_WAY15020202_GREY_800D_2.jpg;101282_wl_WAY15020202_GREY_800D_3.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/740,
WL#101283,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101283_wl_WAY15020203_BROWN_800_0.jpg,101283_wl_WAY15020203_BROWN_800_0.jpg,101283_wl_WAY15020203_BROWN_800_0.jpg,"Solid color, high waisted, full length, leggings with rhinestone detailing.","Solid color, high waisted, full length, leggings with rhinestone detailing.","Solid color, high waisted, full length, leggings with rhinestone detailing.",101283_wl_WAY15020203_BROWN_800_0.jpg;101283_wl_WAY15020203_BROWN_800_0.jpg;101283_wl_WAY15020203_BROWN_800D_0.jpg;101283_wl_WAY15020203_BROWN_800D_1.jpg;101283_wl_WAY15020203_BROWN_800D_2.jpg;101283_wl_WAY15020203_BROWN_800D_3.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/741,
WL#101284,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101284_wl_WAY15020201_MULTI_800_0.jpg,101284_wl_WAY15020201_MULTI_800_0.jpg,101284_wl_WAY15020201_MULTI_800_0.jpg,"Floral print, high waisted, full length, leggings.","Floral print, high waisted, full length, leggings.","Floral print, high waisted, full length, leggings.",101284_wl_WAY15020201_MULTI_800_0.jpg;101284_wl_WAY15020201_MULTI_800_0.jpg;101284_wl_WAY15020201_MULTI_800D_0.jpg;101284_wl_WAY15020201_MULTI_800D_1.jpg;101284_wl_WAY15020201_MULTI_800D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/739,
WL#101285,,configurable,default,"OUTERWEAR Jackets",60.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",Imported,lashowroom,,None,101285_wl_WAY15012911_WHITE_800_0.jpg,101285_wl_WAY15012911_WHITE_800_0.jpg,101285_wl_WAY15012911_WHITE_800_0.jpg,"Solid color, open front, embellished blazer with shoulder pads.","Solid color, open front, embellished blazer with shoulder pads.","Solid color, open front, embellished blazer with shoulder pads.",101285_wl_WAY15012911_WHITE_800_0.jpg;101285_wl_WAY15012911_WHITE_800_0.jpg;101285_wl_WAY15012911_WHITE_800D_0.jpg;101285_wl_WAY15012911_WHITE_800D_1.jpg;101285_wl_WAY15012911_WHITE_800D_2.jpg;101285_wl_WAY15012911_WHITE_800D_3.jpg;,,,,C,Default,leggingscolor,," 5                            ",https://www.lashowroom.com/wholesalefashionistas/item/737,
WL#101286,,configurable,default,"DRESSES Dresses",60.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",USA,lashowroom,,None,101286_wl_WAY15012912_RED_800_0.jpg,101286_wl_WAY15012912_RED_800_0.jpg,101286_wl_WAY15012912_RED_800_0.jpg,"Duo print, scoop neck, midi dress with plaid skirt.","Duo print, scoop neck, midi dress with plaid skirt.","Duo print, scoop neck, midi dress with plaid skirt.",101286_wl_WAY15012912_RED_800_0.jpg;101286_wl_WAY15012912_RED_800_0.jpg;101286_wl_WAY15012912_RED_800D_0.jpg;101286_wl_WAY15012912_RED_800D_1.jpg;101286_wl_WAY15012912_RED_800D_2.jpg;101286_wl_WAY15012912_RED_800D_3.jpg;,,,,C,Default,leggingscolor,," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/738,
WL#101287,,configurable,default,"LEGGINGS Printed",51.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101287_wl_WAY15012909_BLACK_800_0.jpg,101287_wl_WAY15012909_BLACK_800_0.jpg,101287_wl_WAY15012909_BLACK_800_0.jpg,"Geometric Aztec print, high waist, harem style pants.","Geometric Aztec print, high waist, harem style pants.","Geometric Aztec print, high waist, harem style pants.",101287_wl_WAY15012909_BLACK_800_0.jpg;101287_wl_WAY15012909_BLACK_800_0.jpg;101287_wl_WAY15012909_BLACK_800D_0.jpg;101287_wl_WAY15012909_BLACK_800D_1.jpg;101287_wl_WAY15012909_BLACK_800D_3.jpg;,13,10,3,C,Default,leggingscolor,," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/735,
WL#101288,,configurable,default,"LEGGINGS Printed",51.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101288_wl_WAY15012908_RED_800_0.jpg,101288_wl_WAY15012908_RED_800_0.jpg,101288_wl_WAY15012908_RED_800_0.jpg,"Solid color, high waist, 2 pocket, skinny pants.","Solid color, high waist, 2 pocket, skinny pants.","Solid color, high waist, 2 pocket, skinny pants.",101288_wl_WAY15012908_RED_800_0.jpg;101288_wl_WAY15012908_RED_800_0.jpg;101288_wl_WAY15012908_RED_800D_0.jpg;101288_wl_WAY15012908_RED_800D_1.jpg;101288_wl_WAY15012908_RED_800D_2.jpg;101288_wl_WAY15012908_RED_800D_3.jpg;101288_wl_WAY15012908_BROWN_800_1.jpg;101288_wl_WAY15012908_PURPLE_800_2.jpg;101288_wl_WAY15012908_NAVY_800_3.jpg;101288_wl_WAY15012908_BLACK_800_4.jpg;,13,10,3,C,Default,leggingscolor,," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/734,
WL#101289,,configurable,default,"LEGGINGS Printed",51.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101289_wl_WAY15012907_RED_800_0.jpg,101289_wl_WAY15012907_RED_800_0.jpg,101289_wl_WAY15012907_RED_800_0.jpg,"Solid color, high waist, skinny pants with zipper embellishment and flap detail.","Solid color, high waist, skinny pants with zipper embellishment and flap detail.","Solid color, high waist, skinny pants with zipper embellishment and flap detail.",101289_wl_WAY15012907_RED_800_0.jpg;101289_wl_WAY15012907_RED_800_0.jpg;101289_wl_WAY15012907_RED_800D_0.jpg;101289_wl_WAY15012907_RED_800D_1.jpg;101289_wl_WAY15012907_RED_800D_2.jpg;101289_wl_WAY15012907_BROWN_800_1.jpg;101289_wl_WAY15012907_BLACK_800_2.jpg;101289_wl_WAY15012907_PURPLE_800_3.jpg;101289_wl_WAY15012907_NAVY_800_4.jpg;,13,10,3,C,Default,leggingscolor,," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/733,
WL#101290,,configurable,default,"LEGGINGS Printed",70.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101290_wl_WAY15012906_DENIM_800_0.jpg,101290_wl_WAY15012906_DENIM_800_0.jpg,101290_wl_WAY15012906_DENIM_800_0.jpg,"Embroidered, embellished, high waist jeggings with zipper embellishment.","Embroidered, embellished, high waist jeggings with zipper embellishment.","Embroidered, embellished, high waist jeggings with zipper embellishment.",101290_wl_WAY15012906_DENIM_800_0.jpg;101290_wl_WAY15012906_DENIM_800_0.jpg;101290_wl_WAY15012906_DENIM_800D_0.jpg;101290_wl_WAY15012906_DENIM_800D_1.jpg;101290_wl_WAY15012906_DENIM_800D_2.jpg;101290_wl_WAY15012906_DENIM_800D_3.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/732,
WL#101291,,configurable,default,"LEGGINGS Printed",70.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101291_wl_WAY15012905_DENIM_800_0.jpg,101291_wl_WAY15012905_DENIM_800_0.jpg,101291_wl_WAY15012905_DENIM_800_0.jpg,"Embroidered, embellished, high waist jeggings with zipper embellishment.","Embroidered, embellished, high waist jeggings with zipper embellishment.","Embroidered, embellished, high waist jeggings with zipper embellishment.",101291_wl_WAY15012905_DENIM_800_0.jpg;101291_wl_WAY15012905_DENIM_800_0.jpg;101291_wl_WAY15012905_DENIM_800D_0.jpg;101291_wl_WAY15012905_DENIM_800D_1.jpg;101291_wl_WAY15012905_DENIM_800D_2.jpg;101291_wl_WAY15012905_DENIM_800D_3.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/731,
WL#101292,,configurable,default,"LEGGINGS Printed",70.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101292_wl_WAY15012904_DENIM_800_0.jpg,101292_wl_WAY15012904_DENIM_800_0.jpg,101292_wl_WAY15012904_DENIM_800_0.jpg,"Embroidered, embellished, high waist jeggings.","Embroidered, embellished, high waist jeggings.","Embroidered, embellished, high waist jeggings.",101292_wl_WAY15012904_DENIM_800_0.jpg;101292_wl_WAY15012904_DENIM_800_0.jpg;101292_wl_WAY15012904_DENIM_800D_0.jpg;101292_wl_WAY15012904_DENIM_800D_1.jpg;101292_wl_WAY15012904_DENIM_800D_2.jpg;101292_wl_WAY15012904_DENIM_800D_3.jpg;101292_wl_WAY15012904_DARKDENIM_800_1.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/730,
WL#101293,,configurable,default,"LEGGINGS Printed",70.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101293_wl_WAY15012903_DENIM_800_0.jpg,101293_wl_WAY15012903_DENIM_800_0.jpg,101293_wl_WAY15012903_DENIM_800_0.jpg,"Embroidered, embellished, high waist jeggings with zipper embellishment.","Embroidered, embellished, high waist jeggings with zipper embellishment.","Embroidered, embellished, high waist jeggings with zipper embellishment.",101293_wl_WAY15012903_DENIM_800_0.jpg;101293_wl_WAY15012903_DENIM_800_0.jpg;101293_wl_WAY15012903_DENIM_800D_0.jpg;101293_wl_WAY15012903_DENIM_800D_1.jpg;101293_wl_WAY15012903_DENIM_800D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/729,
WL#101294,,configurable,default,"LEGGINGS Printed",70.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101294_wl_WAY15012901_DENIM_800_0.jpg,101294_wl_WAY15012901_DENIM_800_0.jpg,101294_wl_WAY15012901_DENIM_800_0.jpg,"Embroidered, embellished, high waist jeggings with zipper embellishment.","Embroidered, embellished, high waist jeggings with zipper embellishment.","Embroidered, embellished, high waist jeggings with zipper embellishment.",101294_wl_WAY15012901_DENIM_800_0.jpg;101294_wl_WAY15012901_DENIM_800_0.jpg;101294_wl_WAY15012901_DENIM_800D_0.jpg;101294_wl_WAY15012901_DENIM_800D_1.jpg;101294_wl_WAY15012901_DENIM_800D_2.jpg;101294_wl_WAY15012901_DENIM_800D_3.jpg;101294_wl_WAY15012901_DARKDENIM_800_1.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/727,
WL#101295,,configurable,default,"LEGGINGS Printed",70.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,101295_wl_WAY15012902_DENIM_800_0.jpg,101295_wl_WAY15012902_DENIM_800_0.jpg,101295_wl_WAY15012902_DENIM_800_0.jpg,"Embroidered, embellished, high waist jeggings with zipper embellishment.","Embroidered, embellished, high waist jeggings with zipper embellishment.","Embroidered, embellished, high waist jeggings with zipper embellishment.",101295_wl_WAY15012902_DENIM_800_0.jpg;101295_wl_WAY15012902_DENIM_800_0.jpg;101295_wl_WAY15012902_DENIM_800D_0.jpg;101295_wl_WAY15012902_DENIM_800D_1.jpg;101295_wl_WAY15012902_DENIM_800D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/728,
WL#101296,,configurable,default,"LEGGINGS Jeggings",55.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/jeggings,"Not Available","Not Specified",Imported,lashowroom,,None,101296_wl_WAY15012802_BLUE_800_0.jpg,101296_wl_WAY15012802_BLUE_800_0.jpg,101296_wl_WAY15012802_BLUE_800_0.jpg,"Denim print, high waisted, full length, trompe l'oeil leggings.","Denim print, high waisted, full length, trompe l'oeil leggings.","Denim print, high waisted, full length, trompe l'oeil leggings.",101296_wl_WAY15012802_BLUE_800_0.jpg;101296_wl_WAY15012802_BLUE_800_0.jpg;101296_wl_WAY15012802_BLUE_800D_0.jpg;101296_wl_WAY15012802_BLUE_800D_1.jpg;101296_wl_WAY15012802_BLUE_800D_2.jpg;101296_wl_WAY15012802_BLUE_800D_3.jpg;,13,12,4,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/722,
WL#101297,,configurable,default,"LEGGINGS Jeggings",55.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/jeggings,"Not Available","Not Specified",Imported,lashowroom,,None,101297_wl_WAY15012801_BLUE_800_0.jpg,101297_wl_WAY15012801_BLUE_800_0.jpg,101297_wl_WAY15012801_BLUE_800_0.jpg,"Denim print, high waisted, full length, trompe l'oeil leggings.","Denim print, high waisted, full length, trompe l'oeil leggings.","Denim print, high waisted, full length, trompe l'oeil leggings.",101297_wl_WAY15012801_BLUE_800_0.jpg;101297_wl_WAY15012801_BLUE_800_0.jpg;101297_wl_WAY15012801_BLUE_800D_0.jpg;101297_wl_WAY15012801_BLUE_800D_1.jpg;101297_wl_WAY15012801_BLUE_800D_2.jpg;101297_wl_WAY15012801_BLUE_800D_3.jpg;,13,12,4,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/721,
WL#101298,,configurable,default,"LEGGINGS Jeggings",55.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/jeggings,"Not Available","Not Specified",Imported,lashowroom,,None,101298_wl_WAY15012803_BLUE_800_0.jpg,101298_wl_WAY15012803_BLUE_800_0.jpg,101298_wl_WAY15012803_BLUE_800_0.jpg,"Denim print, high waisted, full length, trompe l'oeil leggings.","Denim print, high waisted, full length, trompe l'oeil leggings.","Denim print, high waisted, full length, trompe l'oeil leggings.",101298_wl_WAY15012803_BLUE_800_0.jpg;101298_wl_WAY15012803_BLUE_800_0.jpg;101298_wl_WAY15012803_BLUE_800D_0.jpg;101298_wl_WAY15012803_BLUE_800D_1.jpg;101298_wl_WAY15012803_BLUE_800D_2.jpg;101298_wl_WAY15012803_BLUE_800D_3.jpg;,13,12,4,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/723,
WL#101299,,configurable,default,"LEGGINGS Jeggings",55.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/jeggings,"Not Available","Not Specified",Imported,lashowroom,,None,101299_wl_WAY15012805_BLUE_800_0.jpg,101299_wl_WAY15012805_BLUE_800_0.jpg,101299_wl_WAY15012805_BLUE_800_0.jpg,"Denim print, high waisted, full length, trompe l'oeil leggings.","Denim print, high waisted, full length, trompe l'oeil leggings.","Denim print, high waisted, full length, trompe l'oeil leggings.",101299_wl_WAY15012805_BLUE_800_0.jpg;101299_wl_WAY15012805_BLUE_800_0.jpg;101299_wl_WAY15012805_BLUE_800D_0.jpg;101299_wl_WAY15012805_BLUE_800D_1.jpg;101299_wl_WAY15012805_BLUE_800D_2.jpg;101299_wl_WAY15012805_BLUE_800D_3.jpg;101299_wl_WAY15012805_GRAY_800_1.jpg;,13,12,4,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/725,
WL#101300,,configurable,default,"LEGGINGS Jeggings",55.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/jeggings,"Not Available","Not Specified",Imported,lashowroom,,None,101300_wl_WAY15012804_BLUE_800_0.jpg,101300_wl_WAY15012804_BLUE_800_0.jpg,101300_wl_WAY15012804_BLUE_800_0.jpg,"Denim print, high waisted, full length, trompe l'oeil leggings.","Denim print, high waisted, full length, trompe l'oeil leggings.","Denim print, high waisted, full length, trompe l'oeil leggings.",101300_wl_WAY15012804_BLUE_800_0.jpg;101300_wl_WAY15012804_BLUE_800_0.jpg;101300_wl_WAY15012804_BLUE_800D_0.jpg;101300_wl_WAY15012804_BLUE_800D_1.jpg;101300_wl_WAY15012804_BLUE_800D_2.jpg;101300_wl_WAY15012804_BLUE_800D_3.jpg;,13,12,4,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/724,
WL#101301,,configurable,default,"LEGGINGS Jeggings",55.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/jeggings,"Not Available","Not Specified",Imported,lashowroom,,None,101301_wl_WAY15012806_BLACK_800_0.jpg,101301_wl_WAY15012806_BLACK_800_0.jpg,101301_wl_WAY15012806_BLACK_800_0.jpg,"Denim print, high waisted, full length, trompe l'oeil leggings.","Denim print, high waisted, full length, trompe l'oeil leggings.","Denim print, high waisted, full length, trompe l'oeil leggings.",101301_wl_WAY15012806_BLACK_800_0.jpg;101301_wl_WAY15012806_BLACK_800_0.jpg;101301_wl_WAY15012806_BLACK_800D_0.jpg;101301_wl_WAY15012806_BLACK_800D_1.jpg;101301_wl_WAY15012806_BLACK_800D_2.jpg;101301_wl_WAY15012806_BLACK_800D_3.jpg;,13,12,4,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/726,
WL#101302,,configurable,default,"LEGGINGS Jeggings",55.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/jeggings,"Not Available","Not Specified",Imported,lashowroom,,None,101302_wl_WAY15012813_BLUE_800_0.jpg,101302_wl_WAY15012813_BLUE_800_0.jpg,101302_wl_WAY15012813_BLUE_800_0.jpg,"Denim print, high waisted, full length, trompe l'oeil leggings.","Denim print, high waisted, full length, trompe l'oeil leggings.","Denim print, high waisted, full length, trompe l'oeil leggings.",101302_wl_WAY15012813_BLUE_800_0.jpg;101302_wl_WAY15012813_BLUE_800_0.jpg;101302_wl_WAY15012813_BLUE_800D_0.jpg;101302_wl_WAY15012813_BLUE_800D_1.jpg;101302_wl_WAY15012813_BLUE_800D_2.jpg;101302_wl_WAY15012813_BLUE_800D_3.jpg;,13,12,4,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/719,
WL#101303,,configurable,default,"LEGGINGS Jeggings",55.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/jeggings,"Not Available","Not Specified",Imported,lashowroom,,None,101303_wl_WAY15012814_BLUE_800_0.jpg,101303_wl_WAY15012814_BLUE_800_0.jpg,101303_wl_WAY15012814_BLUE_800_0.jpg,"Denim print, high waisted, full length, trompe l'oeil leggings.","Denim print, high waisted, full length, trompe l'oeil leggings.","Denim print, high waisted, full length, trompe l'oeil leggings.",101303_wl_WAY15012814_BLUE_800_0.jpg;101303_wl_WAY15012814_BLUE_800_0.jpg;101303_wl_WAY15012814_BLUE_800D_0.jpg;101303_wl_WAY15012814_BLUE_800D_1.jpg;101303_wl_WAY15012814_BLUE_800D_2.jpg;101303_wl_WAY15012814_BLUE_800D_3.jpg;,13,12,4,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/720,
