sku,type,store,name,description,short_description,price,qty,weight,is_in_stock,manage_stock,use_config_manage_stock,status,visibility,categories,pack,fabric,made,source,source_sku,tax_class_id,image,small_image,thumbnail,image_label,small_image_label,thumbnail_label,media_gallery,attribute_set,configurable_attributes,leggingscolor
WLleggings#48#Red,simple,default,"Wholesale Basic Seamless Leggings Red","Wholesale Basic Seamless Leggings","Wholesale Basic Seamless Leggings",2.25,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"90% POLYESTER
10% SPANDEX",CHINA,sngapparelinc,SSB9001,None,sngapparelinc_ssb9001bei.jpg,sngapparelinc_ssb9001bei.jpg,sngapparelinc_ssb9001bei.jpg,"Wholesale Basic Seamless Leggings","Wholesale Basic Seamless Leggings","Wholesale Basic Seamless Leggings",sngapparelinc_ssb9001bei.jpg;sngapparelinc_ssb9001blk_.jpg;sngapparelinc_ssb9001blk__1.jpg;sngapparelinc_ssb9001cor.jpg;sngapparelinc_ssb9001blk_4.jpg;sngapparelinc_ssb9001cor_.jpg;sngapparelinc_ssb9001nvy_2.jpg;sngapparelinc_ssb9001tel.jpg;sngapparelinc_ssb9001blk__2.jpg;sngapparelinc_ssb9001blu.jpg;sngapparelinc_ssb9001cor__2.jpg;sngapparelinc_ssb9001cor__1.jpg;sngapparelinc_ssb9001ylw_2.jpg;,Default,leggingscolor,Red
WLleggings#48,configurable,default,"Wholesale Basic Seamless Leggings","Wholesale Basic Seamless Leggings","Wholesale Basic Seamless Leggings",2.25,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"90% POLYESTER
10% SPANDEX",CHINA,sngapparelinc,SSB9001,None,sngapparelinc_ssb9001bei.jpg,sngapparelinc_ssb9001bei.jpg,sngapparelinc_ssb9001bei.jpg,"Wholesale Basic Seamless Leggings","Wholesale Basic Seamless Leggings","Wholesale Basic Seamless Leggings",sngapparelinc_ssb9001bei.jpg;sngapparelinc_ssb9001blk_.jpg;sngapparelinc_ssb9001blk__1.jpg;sngapparelinc_ssb9001cor.jpg;sngapparelinc_ssb9001blk_4.jpg;sngapparelinc_ssb9001cor_.jpg;sngapparelinc_ssb9001nvy_2.jpg;sngapparelinc_ssb9001tel.jpg;sngapparelinc_ssb9001blk__2.jpg;sngapparelinc_ssb9001blu.jpg;sngapparelinc_ssb9001cor__2.jpg;sngapparelinc_ssb9001cor__1.jpg;sngapparelinc_ssb9001ylw_2.jpg;,Default,leggingscolor,
WLleggings#49#Magenta,simple,default,"Wholesale Basic Seamless Capris Magenta","Wholesale Basic Seamless Capris","Wholesale Basic Seamless Capris",2.00,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,20%POLYESTER80%NYLON,CHINA,sngapparelinc,SS7100,None,sngapparelinc_ss7100mag_2.jpg,sngapparelinc_ss7100mag_2.jpg,sngapparelinc_ss7100mag_2.jpg,"Wholesale Basic Seamless Capris","Wholesale Basic Seamless Capris","Wholesale Basic Seamless Capris",sngapparelinc_ss7100mag_2.jpg;sngapparelinc_ss7100blk_1.jpg;sngapparelinc_ss7100chl__4.jpg;sngapparelinc_ss7100chl_1_1.jpg;sngapparelinc_ss7100blu_1_1.jpg;sngapparelinc_ss7100chl__5.jpg;sngapparelinc_ss7100chl__3.jpg;,Default,leggingscolor,Magenta
WLleggings#49#Black,simple,default,"Wholesale Basic Seamless Capris Black","Wholesale Basic Seamless Capris","Wholesale Basic Seamless Capris",2.00,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,20%POLYESTER80%NYLON,CHINA,sngapparelinc,SS7100,None,sngapparelinc_ss7100mag_2.jpg,sngapparelinc_ss7100mag_2.jpg,sngapparelinc_ss7100mag_2.jpg,"Wholesale Basic Seamless Capris","Wholesale Basic Seamless Capris","Wholesale Basic Seamless Capris",sngapparelinc_ss7100mag_2.jpg;sngapparelinc_ss7100blk_1.jpg;sngapparelinc_ss7100chl__4.jpg;sngapparelinc_ss7100chl_1_1.jpg;sngapparelinc_ss7100blu_1_1.jpg;sngapparelinc_ss7100chl__5.jpg;sngapparelinc_ss7100chl__3.jpg;,Default,leggingscolor,Black
WLleggings#49,configurable,default,"Wholesale Basic Seamless Capris","Wholesale Basic Seamless Capris","Wholesale Basic Seamless Capris",2.00,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,20%POLYESTER80%NYLON,CHINA,sngapparelinc,SS7100,None,sngapparelinc_ss7100mag_2.jpg,sngapparelinc_ss7100mag_2.jpg,sngapparelinc_ss7100mag_2.jpg,"Wholesale Basic Seamless Capris","Wholesale Basic Seamless Capris","Wholesale Basic Seamless Capris",sngapparelinc_ss7100mag_2.jpg;sngapparelinc_ss7100blk_1.jpg;sngapparelinc_ss7100chl__4.jpg;sngapparelinc_ss7100chl_1_1.jpg;sngapparelinc_ss7100blu_1_1.jpg;sngapparelinc_ss7100chl__5.jpg;sngapparelinc_ss7100chl__3.jpg;,Default,leggingscolor,
WLleggings#50#Black,simple,default,"Wholesale Womens High Waist Basic Shiny Liquid Leggings Black","Wholesale Womens High Waist Basic Shiny Liquid Leggings","Wholesale Womens High Waist Basic Shiny Liquid Leggings",4.50,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"80% NYLON
20% SPANDEX",CHINA,sngapparelinc,SHW9003,None,sngapparelinc_shw9003_black_d_0_1.jpg,sngapparelinc_shw9003_black_d_0_1.jpg,sngapparelinc_shw9003_black_d_0_1.jpg,"Wholesale Womens High Waist Basic Shiny Liquid Leggings","Wholesale Womens High Waist Basic Shiny Liquid Leggings","Wholesale Womens High Waist Basic Shiny Liquid Leggings",sngapparelinc_shw9003_black_d_0_1.jpg;sngapparelinc_shw9003_black_d_2_1.jpg;sngapparelinc_shw9003_black_d_1_1.jpg;sngapparelinc_shw9003_black_l_0_1.jpg;,Default,leggingscolor,Black
WLleggings#50#Fuschia,simple,default,"Wholesale Womens High Waist Basic Shiny Liquid Leggings Fuschia","Wholesale Womens High Waist Basic Shiny Liquid Leggings","Wholesale Womens High Waist Basic Shiny Liquid Leggings",4.50,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"80% NYLON
20% SPANDEX",CHINA,sngapparelinc,SHW9003,None,sngapparelinc_shw9003_black_d_0_1.jpg,sngapparelinc_shw9003_black_d_0_1.jpg,sngapparelinc_shw9003_black_d_0_1.jpg,"Wholesale Womens High Waist Basic Shiny Liquid Leggings","Wholesale Womens High Waist Basic Shiny Liquid Leggings","Wholesale Womens High Waist Basic Shiny Liquid Leggings",sngapparelinc_shw9003_black_d_0_1.jpg;sngapparelinc_shw9003_black_d_2_1.jpg;sngapparelinc_shw9003_black_d_1_1.jpg;sngapparelinc_shw9003_black_l_0_1.jpg;,Default,leggingscolor,Fuschia
WLleggings#50,configurable,default,"Wholesale Womens High Waist Basic Shiny Liquid Leggings","Wholesale Womens High Waist Basic Shiny Liquid Leggings","Wholesale Womens High Waist Basic Shiny Liquid Leggings",4.50,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"80% NYLON
20% SPANDEX",CHINA,sngapparelinc,SHW9003,None,sngapparelinc_shw9003_black_d_0_1.jpg,sngapparelinc_shw9003_black_d_0_1.jpg,sngapparelinc_shw9003_black_d_0_1.jpg,"Wholesale Womens High Waist Basic Shiny Liquid Leggings","Wholesale Womens High Waist Basic Shiny Liquid Leggings","Wholesale Womens High Waist Basic Shiny Liquid Leggings",sngapparelinc_shw9003_black_d_0_1.jpg;sngapparelinc_shw9003_black_d_2_1.jpg;sngapparelinc_shw9003_black_d_1_1.jpg;sngapparelinc_shw9003_black_l_0_1.jpg;,Default,leggingscolor,
WLleggings#51#White,simple,default,"Wholesale Shiny Liquid Leggings White","Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings",3.85,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"80% Nylon20% Spandex",CHINA,sngapparelinc,SS9003,None,sngapparelinc_ss9003pnk_1.jpg,sngapparelinc_ss9003pnk_1.jpg,sngapparelinc_ss9003pnk_1.jpg,"Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings",sngapparelinc_ss9003pnk_1.jpg;sngapparelinc_ss9003pnk_.jpg;sngapparelinc_ss9003pnk__1.jpg;sngapparelinc_ss9003fus_4.jpg;sngapparelinc_ss9003pmnt.jpg;sngapparelinc_ss9003cor_1_.jpg;,Default,leggingscolor,White
WLleggings#51#Fuschia,simple,default,"Wholesale Shiny Liquid Leggings Fuschia","Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings",3.85,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"80% Nylon20% Spandex",CHINA,sngapparelinc,SS9003,None,sngapparelinc_ss9003pnk_1.jpg,sngapparelinc_ss9003pnk_1.jpg,sngapparelinc_ss9003pnk_1.jpg,"Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings",sngapparelinc_ss9003pnk_1.jpg;sngapparelinc_ss9003pnk_.jpg;sngapparelinc_ss9003pnk__1.jpg;sngapparelinc_ss9003fus_4.jpg;sngapparelinc_ss9003pmnt.jpg;sngapparelinc_ss9003cor_1_.jpg;,Default,leggingscolor,Fuschia
WLleggings#51#Mint,simple,default,"Wholesale Shiny Liquid Leggings Mint","Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings",3.85,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"80% Nylon20% Spandex",CHINA,sngapparelinc,SS9003,None,sngapparelinc_ss9003pnk_1.jpg,sngapparelinc_ss9003pnk_1.jpg,sngapparelinc_ss9003pnk_1.jpg,"Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings",sngapparelinc_ss9003pnk_1.jpg;sngapparelinc_ss9003pnk_.jpg;sngapparelinc_ss9003pnk__1.jpg;sngapparelinc_ss9003fus_4.jpg;sngapparelinc_ss9003pmnt.jpg;sngapparelinc_ss9003cor_1_.jpg;,Default,leggingscolor,Mint
WLleggings#51#Black,simple,default,"Wholesale Shiny Liquid Leggings Black","Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings",3.85,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"80% Nylon20% Spandex",CHINA,sngapparelinc,SS9003,None,sngapparelinc_ss9003pnk_1.jpg,sngapparelinc_ss9003pnk_1.jpg,sngapparelinc_ss9003pnk_1.jpg,"Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings",sngapparelinc_ss9003pnk_1.jpg;sngapparelinc_ss9003pnk_.jpg;sngapparelinc_ss9003pnk__1.jpg;sngapparelinc_ss9003fus_4.jpg;sngapparelinc_ss9003pmnt.jpg;sngapparelinc_ss9003cor_1_.jpg;,Default,leggingscolor,Black
WLleggings#51#Gray,simple,default,"Wholesale Shiny Liquid Leggings Gray","Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings",3.85,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"80% Nylon20% Spandex",CHINA,sngapparelinc,SS9003,None,sngapparelinc_ss9003pnk_1.jpg,sngapparelinc_ss9003pnk_1.jpg,sngapparelinc_ss9003pnk_1.jpg,"Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings",sngapparelinc_ss9003pnk_1.jpg;sngapparelinc_ss9003pnk_.jpg;sngapparelinc_ss9003pnk__1.jpg;sngapparelinc_ss9003fus_4.jpg;sngapparelinc_ss9003pmnt.jpg;sngapparelinc_ss9003cor_1_.jpg;,Default,leggingscolor,Gray
WLleggings#51#Coral,simple,default,"Wholesale Shiny Liquid Leggings Coral","Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings",3.85,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"80% Nylon20% Spandex",CHINA,sngapparelinc,SS9003,None,sngapparelinc_ss9003pnk_1.jpg,sngapparelinc_ss9003pnk_1.jpg,sngapparelinc_ss9003pnk_1.jpg,"Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings",sngapparelinc_ss9003pnk_1.jpg;sngapparelinc_ss9003pnk_.jpg;sngapparelinc_ss9003pnk__1.jpg;sngapparelinc_ss9003fus_4.jpg;sngapparelinc_ss9003pmnt.jpg;sngapparelinc_ss9003cor_1_.jpg;,Default,leggingscolor,Coral
WLleggings#51,configurable,default,"Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings",3.85,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"80% Nylon20% Spandex",CHINA,sngapparelinc,SS9003,None,sngapparelinc_ss9003pnk_1.jpg,sngapparelinc_ss9003pnk_1.jpg,sngapparelinc_ss9003pnk_1.jpg,"Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings","Wholesale Shiny Liquid Leggings",sngapparelinc_ss9003pnk_1.jpg;sngapparelinc_ss9003pnk_.jpg;sngapparelinc_ss9003pnk__1.jpg;sngapparelinc_ss9003fus_4.jpg;sngapparelinc_ss9003pmnt.jpg;sngapparelinc_ss9003cor_1_.jpg;,Default,leggingscolor,
WLleggings#52#Black,simple,default,"Wholesale Thick Missy Basic Leggings Black","Wholesale Thick Missy Basic Leggings","Wholesale Thick Missy Basic Leggings",3.95,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX
180 Grams",CHINA,sngapparelinc,CR9001,None,sngapparelinc_cr9001blk_.jpg,sngapparelinc_cr9001blk_.jpg,sngapparelinc_cr9001blk_.jpg,"Wholesale Thick Missy Basic Leggings","Wholesale Thick Missy Basic Leggings","Wholesale Thick Missy Basic Leggings",sngapparelinc_cr9001blk_.jpg;sngapparelinc_cr9001blk.jpg;sngapparelinc_cr9001blk__1.jpg;sngapparelinc_cr9001gry.jpg;sngapparelinc_cr9001blk__2.jpg;,Default,leggingscolor,Black
WLleggings#52#Gray,simple,default,"Wholesale Thick Missy Basic Leggings Gray","Wholesale Thick Missy Basic Leggings","Wholesale Thick Missy Basic Leggings",3.95,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX
180 Grams",CHINA,sngapparelinc,CR9001,None,sngapparelinc_cr9001blk_.jpg,sngapparelinc_cr9001blk_.jpg,sngapparelinc_cr9001blk_.jpg,"Wholesale Thick Missy Basic Leggings","Wholesale Thick Missy Basic Leggings","Wholesale Thick Missy Basic Leggings",sngapparelinc_cr9001blk_.jpg;sngapparelinc_cr9001blk.jpg;sngapparelinc_cr9001blk__1.jpg;sngapparelinc_cr9001gry.jpg;sngapparelinc_cr9001blk__2.jpg;,Default,leggingscolor,Gray
WLleggings#52,configurable,default,"Wholesale Thick Missy Basic Leggings","Wholesale Thick Missy Basic Leggings","Wholesale Thick Missy Basic Leggings",3.95,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX
180 Grams",CHINA,sngapparelinc,CR9001,None,sngapparelinc_cr9001blk_.jpg,sngapparelinc_cr9001blk_.jpg,sngapparelinc_cr9001blk_.jpg,"Wholesale Thick Missy Basic Leggings","Wholesale Thick Missy Basic Leggings","Wholesale Thick Missy Basic Leggings",sngapparelinc_cr9001blk_.jpg;sngapparelinc_cr9001blk.jpg;sngapparelinc_cr9001blk__1.jpg;sngapparelinc_cr9001gry.jpg;sngapparelinc_cr9001blk__2.jpg;,Default,leggingscolor,
WLleggings#53#Black,simple,default,"Wholesale Thick Missy Basic High Wasit Leggings Black","Wholesale Thick Missy Basic High Wasit Leggings","Wholesale Thick Missy Basic High Wasit Leggings",4.50,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX
180 Grams",CHINA,sngapparelinc,CH9001,None,sngapparelinc_crh9001gry.jpg,sngapparelinc_crh9001gry.jpg,sngapparelinc_crh9001gry.jpg,"Wholesale Thick Missy Basic High Wasit Leggings","Wholesale Thick Missy Basic High Wasit Leggings","Wholesale Thick Missy Basic High Wasit Leggings",sngapparelinc_crh9001gry.jpg;sngapparelinc_crh9001blk.jpg;sngapparelinc_crh9001gry__2.jpg;sngapparelinc_crh9001gry_.jpg;sngapparelinc_crh9001gry__1.jpg;,Default,leggingscolor,Black
WLleggings#53#Gray,simple,default,"Wholesale Thick Missy Basic High Wasit Leggings Gray","Wholesale Thick Missy Basic High Wasit Leggings","Wholesale Thick Missy Basic High Wasit Leggings",4.50,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX
180 Grams",CHINA,sngapparelinc,CH9001,None,sngapparelinc_crh9001gry.jpg,sngapparelinc_crh9001gry.jpg,sngapparelinc_crh9001gry.jpg,"Wholesale Thick Missy Basic High Wasit Leggings","Wholesale Thick Missy Basic High Wasit Leggings","Wholesale Thick Missy Basic High Wasit Leggings",sngapparelinc_crh9001gry.jpg;sngapparelinc_crh9001blk.jpg;sngapparelinc_crh9001gry__2.jpg;sngapparelinc_crh9001gry_.jpg;sngapparelinc_crh9001gry__1.jpg;,Default,leggingscolor,Gray
WLleggings#53,configurable,default,"Wholesale Thick Missy Basic High Wasit Leggings","Wholesale Thick Missy Basic High Wasit Leggings","Wholesale Thick Missy Basic High Wasit Leggings",4.50,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX
180 Grams",CHINA,sngapparelinc,CH9001,None,sngapparelinc_crh9001gry.jpg,sngapparelinc_crh9001gry.jpg,sngapparelinc_crh9001gry.jpg,"Wholesale Thick Missy Basic High Wasit Leggings","Wholesale Thick Missy Basic High Wasit Leggings","Wholesale Thick Missy Basic High Wasit Leggings",sngapparelinc_crh9001gry.jpg;sngapparelinc_crh9001blk.jpg;sngapparelinc_crh9001gry__2.jpg;sngapparelinc_crh9001gry_.jpg;sngapparelinc_crh9001gry__1.jpg;,Default,leggingscolor,
WLleggings#54#Black,simple,default,"Wholesale Womens Basic Thick Leggings With Zipper Black","Wholesale Womens Basic Thick Leggings With Zipper","Wholesale Womens Basic Thick Leggings With Zipper",7.50,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"95% POLYESTER
5% SPANDEX",CHINA,sngapparelinc,PN914004,None,sngapparelinc_pn914004_black_d_1.jpg,sngapparelinc_pn914004_black_d_1.jpg,sngapparelinc_pn914004_black_d_1.jpg,"Wholesale Womens Basic Thick Leggings With Zipper","Wholesale Womens Basic Thick Leggings With Zipper","Wholesale Womens Basic Thick Leggings With Zipper",sngapparelinc_pn914004_black_d_1.jpg;sngapparelinc_pn914004_black_d_0.jpg;sngapparelinc_pn914004_black_d_2.jpg;sngapparelinc_pn914004_black_l_0.jpg;,Default,leggingscolor,Black
WLleggings#54,configurable,default,"Wholesale Womens Basic Thick Leggings With Zipper","Wholesale Womens Basic Thick Leggings With Zipper","Wholesale Womens Basic Thick Leggings With Zipper",7.50,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"95% POLYESTER
5% SPANDEX",CHINA,sngapparelinc,PN914004,None,sngapparelinc_pn914004_black_d_1.jpg,sngapparelinc_pn914004_black_d_1.jpg,sngapparelinc_pn914004_black_d_1.jpg,"Wholesale Womens Basic Thick Leggings With Zipper","Wholesale Womens Basic Thick Leggings With Zipper","Wholesale Womens Basic Thick Leggings With Zipper",sngapparelinc_pn914004_black_d_1.jpg;sngapparelinc_pn914004_black_d_0.jpg;sngapparelinc_pn914004_black_d_2.jpg;sngapparelinc_pn914004_black_l_0.jpg;,Default,leggingscolor,
WLleggings#55#Charcoal,simple,default,"Wholesale Womens High Waist Leggings with Zippers Charcoal","Wholesale Womens High Waist Leggings with Zippers","Wholesale Womens High Waist Leggings with Zippers",4.50,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",CHINA,sngapparelinc,SHW9006,None,sngapparelinc_shw9006-a_teal_d_0.jpg,sngapparelinc_shw9006-a_teal_d_0.jpg,sngapparelinc_shw9006-a_teal_d_0.jpg,"Wholesale Womens High Waist Leggings with Zippers","Wholesale Womens High Waist Leggings with Zippers","Wholesale Womens High Waist Leggings with Zippers",sngapparelinc_shw9006-a_teal_d_0.jpg;sngapparelinc_shw9006_black_d_1.jpg;sngapparelinc_shw9006_black_d_2.jpg;sngapparelinc_shw9006-a_teal_d_1.jpg;sngapparelinc_shw9006_black_d_0.jpg;sngapparelinc_shw9006-a_teal_d_2.jpg;sngapparelinc_shw9006-a_fuchsia_l_1.jpg;sngapparelinc_shw9006-a_teal_l_0.jpg;sngapparelinc_shw9006_grey_l_1.jpg;sngapparelinc_shw9006_black_l_0.jpg;,Default,leggingscolor,Charcoal
WLleggings#55#Black,simple,default,"Wholesale Womens High Waist Leggings with Zippers Black","Wholesale Womens High Waist Leggings with Zippers","Wholesale Womens High Waist Leggings with Zippers",4.50,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",CHINA,sngapparelinc,SHW9006,None,sngapparelinc_shw9006-a_teal_d_0.jpg,sngapparelinc_shw9006-a_teal_d_0.jpg,sngapparelinc_shw9006-a_teal_d_0.jpg,"Wholesale Womens High Waist Leggings with Zippers","Wholesale Womens High Waist Leggings with Zippers","Wholesale Womens High Waist Leggings with Zippers",sngapparelinc_shw9006-a_teal_d_0.jpg;sngapparelinc_shw9006_black_d_1.jpg;sngapparelinc_shw9006_black_d_2.jpg;sngapparelinc_shw9006-a_teal_d_1.jpg;sngapparelinc_shw9006_black_d_0.jpg;sngapparelinc_shw9006-a_teal_d_2.jpg;sngapparelinc_shw9006-a_fuchsia_l_1.jpg;sngapparelinc_shw9006-a_teal_l_0.jpg;sngapparelinc_shw9006_grey_l_1.jpg;sngapparelinc_shw9006_black_l_0.jpg;,Default,leggingscolor,Black
WLleggings#55#Fuschia,simple,default,"Wholesale Womens High Waist Leggings with Zippers Fuschia","Wholesale Womens High Waist Leggings with Zippers","Wholesale Womens High Waist Leggings with Zippers",4.50,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",CHINA,sngapparelinc,SHW9006,None,sngapparelinc_shw9006-a_teal_d_0.jpg,sngapparelinc_shw9006-a_teal_d_0.jpg,sngapparelinc_shw9006-a_teal_d_0.jpg,"Wholesale Womens High Waist Leggings with Zippers","Wholesale Womens High Waist Leggings with Zippers","Wholesale Womens High Waist Leggings with Zippers",sngapparelinc_shw9006-a_teal_d_0.jpg;sngapparelinc_shw9006_black_d_1.jpg;sngapparelinc_shw9006_black_d_2.jpg;sngapparelinc_shw9006-a_teal_d_1.jpg;sngapparelinc_shw9006_black_d_0.jpg;sngapparelinc_shw9006-a_teal_d_2.jpg;sngapparelinc_shw9006-a_fuchsia_l_1.jpg;sngapparelinc_shw9006-a_teal_l_0.jpg;sngapparelinc_shw9006_grey_l_1.jpg;sngapparelinc_shw9006_black_l_0.jpg;,Default,leggingscolor,Fuschia
WLleggings#55,configurable,default,"Wholesale Womens High Waist Leggings with Zippers","Wholesale Womens High Waist Leggings with Zippers","Wholesale Womens High Waist Leggings with Zippers",4.50,1,0,1,1,1,1,"""Catalog, Search""",leggings/Basic,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",CHINA,sngapparelinc,SHW9006,None,sngapparelinc_shw9006-a_teal_d_0.jpg,sngapparelinc_shw9006-a_teal_d_0.jpg,sngapparelinc_shw9006-a_teal_d_0.jpg,"Wholesale Womens High Waist Leggings with Zippers","Wholesale Womens High Waist Leggings with Zippers","Wholesale Womens High Waist Leggings with Zippers",sngapparelinc_shw9006-a_teal_d_0.jpg;sngapparelinc_shw9006_black_d_1.jpg;sngapparelinc_shw9006_black_d_2.jpg;sngapparelinc_shw9006-a_teal_d_1.jpg;sngapparelinc_shw9006_black_d_0.jpg;sngapparelinc_shw9006-a_teal_d_2.jpg;sngapparelinc_shw9006-a_fuchsia_l_1.jpg;sngapparelinc_shw9006-a_teal_l_0.jpg;sngapparelinc_shw9006_grey_l_1.jpg;sngapparelinc_shw9006_black_l_0.jpg;,Default,leggingscolor,
WLleggings#56#Black,simple,default,"Wholesale Fashion Faux Leather Leggings Black","Wholesale Fashion Faux Leather Leggings","Wholesale Fashion Faux Leather Leggings",6.50,1,0,1,1,1,1,"""Catalog, Search""","leggings/Faux Leather",6PCS/PREPACK,"92% POLYESTER
 8% SPANDEX",CHINA,sngapparelinc,BT8015,None,sngapparelinc_bt8015__2.jpg,sngapparelinc_bt8015__2.jpg,sngapparelinc_bt8015__2.jpg,"Wholesale Fashion Faux Leather Leggings","Wholesale Fashion Faux Leather Leggings","Wholesale Fashion Faux Leather Leggings",sngapparelinc_bt8015__2.jpg;sngapparelinc_bt8015.jpg;sngapparelinc_bt8015_.jpg;sngapparelinc_bt8015__1.jpg;,Default,leggingscolor,Black
WLleggings#56,configurable,default,"Wholesale Fashion Faux Leather Leggings","Wholesale Fashion Faux Leather Leggings","Wholesale Fashion Faux Leather Leggings",6.50,1,0,1,1,1,1,"""Catalog, Search""","leggings/Faux Leather",6PCS/PREPACK,"92% POLYESTER
 8% SPANDEX",CHINA,sngapparelinc,BT8015,None,sngapparelinc_bt8015__2.jpg,sngapparelinc_bt8015__2.jpg,sngapparelinc_bt8015__2.jpg,"Wholesale Fashion Faux Leather Leggings","Wholesale Fashion Faux Leather Leggings","Wholesale Fashion Faux Leather Leggings",sngapparelinc_bt8015__2.jpg;sngapparelinc_bt8015.jpg;sngapparelinc_bt8015_.jpg;sngapparelinc_bt8015__1.jpg;,Default,leggingscolor,
WLleggings#57#Black,simple,default,"Wholesale Womens Duo Fabric Cotton Ponte Faux Leather Fleece Treggings Black","Wholesale Womens Duo Fabric Cotton Ponte Faux Leather Fleece Treggings","Wholesale Womens Duo Fabric Cotton Ponte Faux Leather Fleece Treggings",9.50,1,0,1,1,1,1,"""Catalog, Search""","leggings/Faux Leather",6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",CHINA,sngapparelinc,AM1425,None,sngapparelinc_am1425_black_d_0.jpg,sngapparelinc_am1425_black_d_0.jpg,sngapparelinc_am1425_black_d_0.jpg,"Wholesale Womens Duo Fabric Cotton Ponte Faux Leather Fleece Treggings","Wholesale Womens Duo Fabric Cotton Ponte Faux Leather Fleece Treggings","Wholesale Womens Duo Fabric Cotton Ponte Faux Leather Fleece Treggings",sngapparelinc_am1425_black_d_0.jpg;sngapparelinc_am1425_black_d_2.jpg;sngapparelinc_am1425_black_l_0.jpg;sngapparelinc_am1425_black_d_1.jpg;sngapparelinc_am1425_black_d_3.jpg;,Default,leggingscolor,Black
