category,subCategory,category_str,price,weight,auctioninc_product_length,auctioninc_product_width,auctioninc_product_height,prod_url
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/solid-skorts-p-17248.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-print-harem-short-with-pockets-p-16943.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/solid-twill-short-p-17002.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/solid-rayon-short-p-17001.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/solid-ripped-shorts-p-17000.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/multistripe-printed-short-p-16793.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/multistripe-printed-short-p-16794.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/pattern-printed-short-p-16792.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/pattern-printed-short-p-16791.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/pattern-printed-short-p-16716.html?cPath=1079
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/leopard-print-harem-short-with-pockets-p-16688.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-short-with-pockets-p-16687.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-short-with-pockets-p-16686.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-short-with-pockets-p-16685.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/diamond-chevron-print-harem-short-with-pockets-p-16684.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/diamond-print-harem-short-with-pockets-p-16683.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-short-with-pockets-p-16681.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/bohemian-print-harem-short-with-pockets-p-16680.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/bohemian-print-harem-short-with-pockets-p-16677.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-short-with-pockets-p-16674.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-short-with-pockets-p-16673.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-short-with-pockets-p-16672.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-short-with-pockets-p-16670.html?cPath=1079
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-short-with-pockets-p-16669.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-short-with-pockets-p-16668.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-short-with-pockets-p-16667.html?cPath=1079
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/cross-print-harem-short-with-pockets-p-1167.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/bohemian-print-harem-short-with-pockets-p-16259.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/crochet-lace-trimmed-short-p-16637.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-short-with-pockets-p-11574.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-printed-short-p-16625.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-printed-short-p-16624.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-printed-short-p-16618.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-printed-short-p-16617.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-printed-short-p-16616.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/bohemian-print-harem-short-with-pockets-p-16496.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/bohemian-print-harem-short-with-pockets-p-16495.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/bohemian-print-harem-short-with-pockets-p-16468.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/pattern-print-short-p-16474.html?cPath=1079
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/highwaist-zipper-button-stretch-millennium-shorts-with-pocket-p-16339.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/zipper-pocket-stretch-millennium-shorts-p-16340.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/belted-pocket-stretch-millennium-shorts-p-16337.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/cuffed-pocket-stretch-millennium-shorts-p-16336.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/belted-zipper-pocket-stretch-millennium-shorts-p-16335.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/laced-front-stretch-millennium-shorts-p-16332.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-short-with-pockets-p-16330.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-short-with-pockets-p-16329.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-short-with-pockets-p-16326.html?cPath=1079
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/premium-denim-smocked-waist-pocket-shorts-p-16164.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/chevron-print-harem-short-with-pockets-p-16256.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/pattern-print-short-p-16237.html?cPath=1079
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/zebra-print-harem-short-with-pockets-p-1963.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/black-white-print-harem-short-with-pockets-p-3498.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/abstract-print-harem-short-with-pockets-p-2199.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/abstract-print-harem-short-with-pockets-p-10534.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/solid-harem-shorts-with-pockets-p-3411.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/cotton-span-twill-shorts-with-belt-p-15948.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/vibrant-printed-short-p-15947.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-printed-short-p-15946.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-printed-short-p-15943.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/embroidered-shorts-p-15914.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-print-gartered-waist-shorts-p-15912.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-printed-short-p-15881.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-printed-short-p-15909.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/paisley-printed-short-p-15825.html?cPath=1079
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/paisley-printed-short-p-15823.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-printed-short-p-15821.html?cPath=1079
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/639741coral11423367960jpg-p-15820.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/drawstring-pocket-terry-shorts-p-15514.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/french-terry-shorts-with-neon-lace-on-side-p-15214.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/french-terry-shorts-with-neon-lace-on-side-p-15213.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/wrinkled-wash-woven-shorts-p-7712.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/chain-print-harem-short-with-pockets-p-3500.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-harem-shorts-with-pockets-p-11715.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-short-with-pockets-p-970.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-harem-shorts-with-pockets-p-11714.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/harem-print-shorts-with-pockets-p-10063.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/harem-print-shorts-with-pockets-p-10062.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/striped-pocket-shorts-p-14829.html?cPath=1079
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-contrast-high-waist-boy-shorts-p-14105.html?cPath=1079
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/color-contrast-high-waist-boy-shorts-p-13800.html?cPath=1079
kids,shorts,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/hot-shorts-leggings-tights-p-13466.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/scalloped-hem-side-invisible-zipper-closure-pu-shorts-p-12872.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/checkered-print-skort-p-12838.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/solid-pleated-pocket-shorts-p-12396.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/ponte-short-with-zipper-detailed-front-p-9654.html?cPath=1079
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/hiwaisted-shorts-p-8325.html?cPath=1079
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/pleated-skort-with-back-invisible-zipper-closure-p-12088.html?cPath=1079
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/pleated-skort-with-back-invisible-zipper-closure-p-12087.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/scalloped-hem-lace-shorts-p-12031.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/pattern-printed-chiffon-short-with-self-tie-p-7913.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-embroidered-hem-gartered-shorts-p-10005.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/solid-flare-shorts-p-10986.html?cPath=1079
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-printed-pocket-mini-short-with-tie-p-7923.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/animal-print-pocket-shorts-with-belt-loop-p-11815.html?cPath=1079
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11679.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11678.html?cPath=1079
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/leather-contrast-waist-polka-dot-woven-pocket-shorts-p-11615.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/print-harem-short-with-pockets-p-11582.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/print-harem-short-with-pockets-p-11581.html?cPath=1079
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/print-harem-short-with-pockets-p-11580.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11419.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11418.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11417.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11416.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11415.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/premium-millenium-shorts-p-2200.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/premium-millenium-shorts-p-2201.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/solid-flare-short-shorts-p-11388.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/solid-flare-short-shorts-p-11387.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/pattern-printed-shorts-p-11375.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/pattern-printed-shorts-p-11374.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/tribal-print-gartered-waist-shorts-p-11292.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/embroidery-detailed-gartered-shorts-p-11274.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-crochet-shorts-p-11256.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/animal-printed-shorts-p-11246.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-print-tulip-hem-shorts-with-front-bow-accent-p-11241.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11192.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11191.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11190.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11189.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11186.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11185.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11184.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11183.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11182.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-11181.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-printed-short-p-10873.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/victorian-print-high-rise-button-shorts-with-pocket-p-10163.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-10872.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-print-high-waist-shorts-p-10842.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/chevron-print-pocket-shorts-p-10787.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/distressed-denim-shorts-p-10767.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-embroidered-denim-shorts-p-10766.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-10754.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-10753.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/animal-printed-short-with-ribbon-on-front-p-10732.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/denim-short-overall-p-10711.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/pompom-detailed-solid-shorts-p-10603.html?cPath=1079
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/laser-cut-gartered-waist-shorts-p-10687.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/pompom-detailed-solid-shorts-p-10602.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/pattern-print-gartered-pocket-shorts-p-10586.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/ocean-printed-high-waist-capri-pants-p-10510.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/ocean-printed-high-waist-capri-pants-p-10509.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-10507.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/diamond-printed-high-waist-capri-pants-p-10505.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/diamond-printed-high-waist-capri-pants-p-10503.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-high-waist-capri-pants-p-10497.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/high-waist-capri-pants-p-10495.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/solid-capri-pants-p-10494.html?cPath=1079
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/solid-capri-pants-p-10493.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-print-lace-hem-contrast-pocket-shorts-p-10460.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/fringed-detailed-short-with-zipper-on-the-side-p-10386.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/lace-detailed-striped-short-p-10385.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-print-high-waist-shorts-p-10423.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/multi-jewel-stripe-print-high-waist-shorts-p-10421.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-print-high-waist-shorts-p-10416.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/ombre-lace-trim-detailed-pocket-shorts-p-10344.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-print-ruffle-hem-shorts-p-10343.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/sunflower-lace-gartered-shorts-p-10194.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-embroidered-hem-gartered-shorts-p-10006.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/roman-capri-pants-p-10034.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/roman-capri-pants-p-10031.html?cPath=1079
leggings,leather,leggings/leather,1.75,0.3,14,10,2,http://numberonewholesales.com/crochet-lace-trimmed-short-with-leather-belt-p-3789.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/seamless-sexy-print-hot-short-p-3958.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/lace-gartered-shorts-with-contrast-color-binding-p-9862.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/lace-gartered-shorts-with-contrast-color-binding-p-9861.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/ombre-floral-print-shorts-p-9619.html?cPath=1079
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/embroidered-lace-garter-waist-shorts-p-9618.html?cPath=1079
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/embroidered-lace-garter-waist-shorts-p-9617.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-gartered-waist-shorts-with-side-lace-trim-p-9006.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-print-front-zipper-pocket-with-back-zipper-closure-p-9506.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/wide-pinstriped-shorts-with-side-zipper-closure-p-9458.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/front-lace-pocket-mini-shorts-p-7645.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/cuffed-short-with-zipper-on-back-p-8606.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/ruffled-lace-shorts-p-9348.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/lace-pocket-printed-shorts-p-9308.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/pattern-print-side-pocket-shorts-p-9269.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/butterflylike-side-patch-trim-shorts-p-9181.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/butterflylike-side-patch-trim-shorts-p-9180.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-print-shorts-p-8942.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/houndstooth-print-shorts-with-side-invisible-zipper-closure-p-8935.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/houndstooth-print-shorts-with-side-invisible-zipper-closure-p-8934.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-print-gartered-waist-pocket-shorts-p-8914.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/studded-fit-mini-shorts-p-8231.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-lace-scallop-hem-shorts-p-8506.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-lace-scallop-hem-shorts-p-8505.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/ditsy-floral-printed-short-p-8460.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/rayon-challis-shorts-p-4503.html?cPath=1079
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/pattern-print-shorts-p-8030.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/short-with-belt-p-7816.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/bow-shorts-with-side-zipper-closure-p-7741.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/lace-pocket-mini-shorts-p-7462.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/animal-print-wovwn-pants-p-5149.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/solid-short-with-draw-string-p-5032.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/ponti-striped-shorts-with-buttons-p-5003.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/pu-shorts-pants-p-4729.html?cPath=1079
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/woven-camouflage-print-pants-p-4170.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/premium-millenium-shorts-p-2202.html?cPath=1079
leggings,shorts,leggings/shorts,1.75,0.3,14,10,2,http://numberonewholesales.com/premium-millenium-shorts-p-4131.html?cPath=1079
